episode,cumulativeReward,course,flag_get
11137,351.0,3-3,False
11138,476.0,3-1,False
11139,241.0,2-1,False
11140,407.0,7-2,False
11141,540.0,2-2,False
11142,347.0,3-1,False
11143,193.0,7-1,False
11144,303.0,4-3,False
11145,372.0,8-3,False
11146,59.0,2-2,False
11147,224.0,3-3,False
11148,214.0,3-4,False
11149,120.0,1-2,False
11150,223.0,3-3,False
11151,123.0,5-1,False
11152,238.0,7-4,False
11153,75.0,4-4,False
11154,227.0,6-3,False
11155,168.0,6-4,False
11156,165.0,1-4,False
11157,304.0,4-3,False
11158,136.0,3-2,False
11159,227.0,5-3,False
11160,240.0,2-4,False
11161,288.0,6-1,False
11162,240.0,5-4,False
11163,293.0,3-4,False
11164,286.0,5-3,False
11165,226.0,3-3,False
11166,220.0,8-2,False
11167,673.0,3-1,False
11168,429.0,7-3,False
11169,1265.0,2-1,False
11170,904.0,8-3,False
11171,340.0,4-3,False
11172,73.0,4-4,False
11173,979.0,1-4,False
11174,789.0,8-3,False
11175,353.0,4-3,False
11176,442.0,6-3,False
11177,76.0,4-4,False
11178,1161.0,7-2,False
11179,120.0,1-2,False
11180,278.0,6-1,False
11181,75.0,4-4,False
11182,371.0,6-2,False
11183,86.0,8-4,False
11184,391.0,5-2,False
11185,584.0,5-3,False
11186,1843.0,8-1,False
11187,249.0,5-4,False
11188,269.0,6-4,False
11189,78.0,4-4,False
11190,185.0,5-4,False
11191,314.0,2-4,False
11192,76.0,4-4,False
11193,328.0,4-3,False
11194,2098.0,7-2,False
11195,1140.0,7-2,False
11196,428.0,3-2,False
11197,240.0,6-2,False
11198,1140.0,7-2,False
11199,569.0,8-1,False
11200,358.0,4-1,False
11201,1145.0,8-1,False
11202,1141.0,2-2,False
11203,249.0,2-4,False
11204,248.0,7-4,False
11205,956.0,8-2,False
11206,326.0,4-3,False
11207,326.0,3-1,False
11208,242.0,1-3,False
11209,396.0,1-4,False
11210,266.0,5-4,False
11211,482.0,6-2,False
11212,360.0,6-2,False
11213,84.0,8-4,False
11214,447.0,3-4,False
11215,1254.0,2-3,False
11216,397.0,3-3,False
11217,998.0,2-3,False
11218,242.0,7-4,False
11219,86.0,8-4,False
11220,426.0,7-2,False
11221,429.0,7-2,False
11222,526.0,5-3,False
11223,251.0,1-3,False
11224,397.0,1-4,False
11225,389.0,4-1,False
11226,275.0,6-1,False
11227,87.0,8-4,False
11228,109.0,8-4,False
11229,1145.0,7-3,False
11230,170.0,1-4,False
11231,445.0,6-1,False
11232,317.0,7-1,False
11233,360.0,5-3,False
11234,393.0,2-1,False
11235,244.0,1-1,False
11236,282.0,5-4,False
11237,345.0,6-2,False
11238,230.0,3-3,False
11239,138.0,4-2,False
11240,59.0,7-2,False
11241,231.0,1-1,False
11242,136.0,3-2,False
11243,318.0,2-2,False
11244,294.0,7-2,False
11245,302.0,4-1,False
11246,242.0,5-4,False
11247,274.0,8-2,False
11248,395.0,2-2,False
11249,230.0,1-1,False
11250,118.0,2-2,False
11251,283.0,5-2,False
11252,147.0,8-1,False
11253,227.0,6-3,False
11254,170.0,6-4,False
11255,315.0,6-2,False
11256,227.0,6-3,False
11257,86.0,8-4,False
11258,661.0,3-1,False
11259,946.0,8-3,False
11260,347.0,3-3,False
11261,94.0,5-3,False
11262,636.0,5-2,False
11263,686.0,3-1,False
11264,1207.0,4-1,False
11265,168.0,6-4,False
11266,786.0,8-1,False
11267,123.0,5-1,False
11268,123.0,5-1,False
11269,227.0,6-3,False
11270,904.0,8-3,False
11271,372.0,5-2,False
11272,214.0,3-4,False
11273,286.0,3-1,False
11274,1140.0,2-2,False
11275,1114.0,2-2,False
11276,413.0,6-1,False
11277,118.0,5-1,False
11278,382.0,5-2,False
11279,409.0,4-1,False
11280,308.0,2-4,False
11281,226.0,6-3,False
11282,225.0,3-3,False
11283,431.0,2-4,False
11284,555.0,2-1,False
11285,915.0,3-2,False
11286,986.0,2-3,False
11287,170.0,6-4,False
11288,580.0,6-1,False
11289,288.0,6-1,False
11290,540.0,5-1,False
11291,744.0,8-1,False
11292,299.0,7-1,False
11293,179.0,8-3,False
11294,288.0,6-1,False
11295,349.0,7-3,False
11296,146.0,8-2,False
11297,837.0,8-1,False
11298,139.0,8-2,False
11299,1323.0,2-2,False
11300,262.0,8-1,False
11301,289.0,3-1,False
11302,371.0,5-1,False
11303,210.0,4-2,False
11304,421.0,6-1,False
11305,215.0,3-4,False
11306,135.0,3-2,False
11307,405.0,4-1,False
11308,349.0,2-4,False
11309,578.0,1-2,False
11310,304.0,6-3,False
11311,420.0,6-1,False
11312,261.0,2-3,False
11313,518.0,5-2,False
11314,755.0,8-3,False
11315,326.0,7-1,False
11316,264.0,5-4,False
11317,187.0,5-4,False
11318,1016.0,2-3,False
11319,247.0,5-4,False
11320,226.0,6-3,False
11321,465.0,2-3,False
11322,408.0,6-3,False
11323,1348.0,2-2,False
11324,278.0,5-4,False
11325,342.0,1-3,False
11326,94.0,5-3,False
11327,116.0,8-4,False
11328,381.0,5-2,False
11329,386.0,4-1,False
11330,77.0,4-4,False
11331,271.0,5-4,False
11332,153.0,3-2,False
11333,156.0,3-2,False
11334,74.0,4-4,False
11335,139.0,6-2,False
11336,146.0,8-1,False
11337,567.0,1-2,False
11338,171.0,6-4,False
11339,604.0,7-3,False
11340,75.0,4-4,False
11341,227.0,5-3,False
11342,168.0,1-4,False
11343,284.0,3-4,False
11344,374.0,5-2,False
11345,120.0,1-2,False
11346,513.0,3-1,False
11347,136.0,3-2,False
11348,278.0,6-1,False
11349,242.0,2-4,False
11350,380.0,5-2,False
11351,310.0,5-4,False
11352,1834.0,8-1,False
11353,242.0,6-2,False
11354,86.0,8-4,False
11355,138.0,4-2,False
11356,304.0,4-3,False
11357,86.0,8-4,False
11358,432.0,5-4,False
11359,1541.0,1-1,False
11360,1045.0,8-4,False
11361,311.0,7-1,False
11362,783.0,6-2,False
11363,333.0,4-1,False
11364,227.0,6-3,False
11365,403.0,2-3,False
11366,468.0,7-3,False
11367,368.0,4-1,False
11368,324.0,6-3,False
11369,213.0,3-4,False
11370,398.0,2-2,False
11371,123.0,5-1,False
11372,231.0,1-1,False
11373,242.0,5-4,False
11374,355.0,7-4,False
11375,243.0,5-4,False
11376,399.0,1-4,False
11377,171.0,1-4,False
11378,227.0,3-3,False
11379,134.0,3-2,False
11380,544.0,5-1,False
11381,240.0,5-4,False
11382,147.0,8-1,False
11383,196.0,8-2,False
11384,169.0,6-4,False
11385,86.0,8-4,False
11386,136.0,3-2,False
11387,417.0,2-2,False
11388,136.0,3-2,False
11389,243.0,5-4,False
11390,120.0,1-2,False
11391,75.0,4-4,False
11392,147.0,8-1,False
11393,411.0,7-3,False
11394,227.0,1-3,False
11395,751.0,8-3,False
11396,320.0,4-1,False
11397,243.0,5-4,False
11398,123.0,5-1,False
11399,136.0,8-2,False
11400,240.0,5-4,False
11401,377.0,5-2,False
11402,227.0,5-3,False
11403,86.0,8-4,False
11404,230.0,5-4,False
11405,147.0,8-1,False
11406,492.0,3-1,False
11407,755.0,8-3,False
11408,258.0,5-2,False
11409,222.0,8-2,False
11410,79.0,4-4,False
11411,284.0,2-4,False
11412,214.0,3-4,False
11413,281.0,5-4,False
11414,269.0,5-2,False
11415,575.0,2-3,False
11416,242.0,7-4,False
11417,242.0,2-4,False
11418,252.0,7-2,False
11419,242.0,5-4,False
11420,171.0,1-4,False
11421,611.0,2-3,False
11422,243.0,2-4,False
11423,59.0,7-2,False
11424,258.0,3-3,False
11425,200.0,3-4,False
11426,986.0,2-3,False
11427,291.0,7-4,False
11428,516.0,4-3,False
11429,383.0,1-4,False
11430,592.0,1-2,False
11431,315.0,7-1,False
11432,380.0,3-3,False
11433,75.0,4-4,False
11434,338.0,4-3,False
11435,1169.0,3-1,False
11436,343.0,2-3,False
11437,240.0,2-1,False
11438,1214.0,4-1,False
11439,136.0,4-2,False
11440,310.0,6-2,False
11441,171.0,1-4,False
11442,325.0,4-1,False
11443,120.0,1-2,False
11444,480.0,1-4,False
11445,284.0,6-1,False
11446,625.0,2-3,False
11447,210.0,4-2,False
11448,243.0,7-4,False
11449,288.0,6-1,False
11450,135.0,3-2,False
11451,276.0,7-3,False
11452,225.0,3-3,False
11453,121.0,1-2,False
11454,930.0,8-3,False
11455,288.0,6-1,False
11456,575.0,2-3,False
11457,449.0,3-4,False
11458,435.0,1-4,False
11459,310.0,2-4,False
11460,439.0,7-3,False
11461,1049.0,8-4,False
11462,197.0,5-1,False
11463,679.0,3-4,False
11464,233.0,5-3,False
11465,663.0,1-1,False
11466,243.0,7-4,False
11467,288.0,6-1,False
11468,167.0,6-4,False
11469,213.0,3-4,False
11470,136.0,3-2,False
11471,276.0,3-2,False
11472,355.0,8-3,False
11473,294.0,3-4,False
11474,166.0,1-4,False
11475,474.0,7-3,False
11476,242.0,2-4,False
11477,760.0,7-1,False
11478,227.0,6-3,False
11479,226.0,1-3,False
11480,231.0,5-4,False
11481,227.0,6-3,False
11482,308.0,7-3,False
11483,214.0,3-4,False
11484,171.0,1-4,False
11485,673.0,3-1,False
11486,150.0,4-2,False
11487,643.0,3-1,False
11488,104.0,5-2,False
11489,288.0,5-2,False
11490,137.0,1-2,False
11491,258.0,5-3,False
11492,158.0,3-2,False
11493,71.0,7-3,False
11494,298.0,3-1,False
11495,303.0,4-3,False
11496,307.0,4-3,False
11497,326.0,7-2,False
11498,79.0,4-4,False
11499,200.0,5-2,False
11500,623.0,5-2,False
11501,586.0,1-1,False
11502,351.0,3-3,False
11503,301.0,6-3,False
11504,168.0,1-4,False
11505,168.0,6-4,False
11506,366.0,7-4,False
11507,366.0,7-1,False
11508,556.0,6-1,False
11509,705.0,7-2,False
11510,225.0,5-3,False
11511,226.0,1-3,False
11512,528.0,1-3,False
11513,140.0,4-4,False
11514,432.0,6-1,False
11515,90.0,5-3,False
11516,222.0,1-3,False
11517,255.0,3-3,False
11518,288.0,6-1,False
11519,347.0,3-3,False
11520,241.0,5-4,False
11521,288.0,6-1,False
11522,481.0,1-4,False
11523,990.0,2-3,False
11524,150.0,4-2,False
11525,77.0,4-4,False
11526,225.0,3-3,False
11527,290.0,3-4,False
11528,213.0,3-4,False
11529,508.0,5-2,False
11530,258.0,4-2,False
11531,271.0,8-1,False
11532,303.0,6-3,False
11533,288.0,3-1,False
11534,759.0,7-1,False
11535,171.0,6-4,False
11536,227.0,1-3,False
11537,242.0,1-1,False
11538,270.0,6-4,False
11539,736.0,7-1,False
11540,323.0,1-3,False
11541,226.0,1-3,False
11542,238.0,5-4,False
11543,168.0,6-4,False
11544,386.0,7-2,False
11545,633.0,5-1,False
11546,124.0,5-1,False
11547,1147.0,2-2,False
11548,148.0,4-2,False
11549,267.0,8-1,False
11550,186.0,7-2,False
11551,172.0,6-1,False
11552,284.0,2-4,False
11553,280.0,6-1,False
11554,329.0,4-3,False
11555,355.0,1-3,False
11556,158.0,8-2,False
11557,556.0,3-1,False
11558,451.0,8-3,False
11559,227.0,1-3,False
11560,419.0,7-3,False
11561,303.0,4-3,False
11562,477.0,4-1,False
11563,467.0,6-1,False
11564,227.0,1-3,False
11565,220.0,5-3,False
11566,211.0,4-2,False
11567,205.0,4-2,False
11568,325.0,1-3,False
11569,998.0,7-3,False
11570,268.0,7-1,False
11571,86.0,8-4,False
11572,307.0,4-3,False
11573,275.0,8-2,False
11574,86.0,8-4,False
11575,1428.0,1-1,False
11576,399.0,4-1,False
11577,450.0,7-3,False
11578,419.0,7-2,False
11579,385.0,2-1,False
11580,391.0,1-2,False
11581,313.0,7-4,False
11582,454.0,3-4,False
11583,395.0,4-1,False
11584,206.0,3-4,False
11585,1431.0,1-1,False
11586,252.0,5-4,False
11587,226.0,5-3,False
11588,566.0,6-1,False
11589,286.0,6-1,False
11590,581.0,1-2,False
11591,278.0,3-1,False
11592,243.0,7-4,False
11593,365.0,4-1,False
11594,227.0,6-3,False
11595,647.0,5-2,False
11596,836.0,8-1,False
11597,370.0,4-1,False
11598,399.0,1-4,False
11599,748.0,8-3,False
11600,243.0,2-4,False
11601,303.0,6-2,False
11602,1338.0,2-2,False
11603,309.0,7-3,False
11604,76.0,4-4,False
11605,259.0,2-1,False
11606,145.0,4-2,False
11607,415.0,4-1,False
11608,270.0,6-4,False
11609,453.0,3-4,False
11610,1034.0,8-3,False
11611,682.0,1-4,False
11612,767.0,8-3,False
11613,326.0,4-3,False
11614,158.0,5-2,False
11615,169.0,6-4,False
11616,993.0,2-3,False
11617,1067.0,3-2,False
11618,154.0,3-2,False
11619,247.0,5-1,False
11620,134.0,2-3,False
11621,220.0,6-3,False
11622,1003.0,2-3,False
11623,122.0,1-2,False
11624,226.0,5-3,False
11625,394.0,2-1,False
11626,243.0,7-4,False
11627,373.0,2-1,False
11628,247.0,6-2,False
11629,356.0,3-4,False
11630,405.0,2-1,False
11631,299.0,3-1,False
11632,682.0,3-1,False
11633,380.0,2-1,False
11634,323.0,2-4,False
11635,1002.0,2-3,False
11636,588.0,1-2,False
11637,251.0,1-3,False
11638,416.0,7-2,False
11639,291.0,3-4,False
11640,222.0,1-3,False
11641,282.0,6-4,False
11642,359.0,6-4,False
11643,372.0,5-1,False
11644,232.0,2-4,False
11645,250.0,5-3,False
11646,114.0,1-2,False
11647,214.0,3-4,False
11648,107.0,8-4,False
11649,352.0,3-1,False
11650,916.0,7-1,False
11651,1142.0,2-2,False
11652,571.0,1-2,False
11653,331.0,1-3,False
11654,419.0,7-2,False
11655,285.0,3-1,False
11656,166.0,1-4,False
11657,71.0,4-4,False
11658,291.0,3-4,False
11659,389.0,1-4,False
11660,534.0,4-3,False
11661,242.0,5-4,False
11662,170.0,1-4,False
11663,1141.0,2-2,False
11664,351.0,2-4,False
11665,75.0,4-4,False
11666,428.0,8-3,False
11667,274.0,4-1,False
11668,280.0,8-2,False
11669,275.0,2-1,False
11670,160.0,8-1,False
11671,231.0,1-3,False
11672,213.0,3-4,False
11673,141.0,4-2,False
11674,274.0,8-1,False
11675,1137.0,7-2,False
11676,285.0,7-1,False
11677,227.0,1-3,False
11678,124.0,1-2,False
11679,302.0,2-4,False
11680,870.0,5-2,False
11681,243.0,2-4,False
11682,493.0,7-3,False
11683,1024.0,8-3,False
11684,240.0,2-1,False
11685,172.0,1-4,False
11686,986.0,2-3,False
11687,143.0,8-2,False
11688,325.0,5-3,False
11689,11.0,5-2,False
11690,243.0,2-4,False
11691,242.0,7-4,False
11692,310.0,2-4,False
11693,506.0,3-1,False
11694,734.0,6-2,False
11695,148.0,4-2,False
11696,303.0,4-3,False
11697,277.0,7-1,False
11698,383.0,8-1,False
11699,212.0,3-4,False
11700,216.0,6-3,False
11701,167.0,1-4,False
11702,123.0,5-1,False
11703,1165.0,5-2,False
11704,75.0,4-4,False
11705,244.0,3-3,False
11706,109.0,8-4,False
11707,240.0,7-4,False
11708,369.0,4-1,False
11709,462.0,4-1,False
11710,320.0,7-4,False
11711,136.0,3-2,False
11712,75.0,4-4,False
11713,359.0,5-2,False
11714,242.0,5-4,False
11715,242.0,7-4,False
11716,242.0,7-4,False
11717,637.0,5-2,False
11718,123.0,5-1,False
11719,307.0,7-4,False
11720,1393.0,2-1,False
11721,419.0,3-2,False
11722,246.0,2-4,False
11723,1636.0,8-1,False
11724,687.0,2-2,False
11725,752.0,6-2,False
11726,171.0,6-4,False
11727,523.0,3-1,False
11728,309.0,7-3,False
11729,172.0,1-4,False
11730,425.0,3-2,False
11731,377.0,6-1,False
11732,483.0,7-3,False
11733,171.0,6-4,False
11734,61.0,7-3,False
11735,494.0,7-3,False
11736,327.0,7-1,False
11737,565.0,1-2,False
11738,61.0,2-3,False
11739,224.0,1-1,False
11740,68.0,4-4,False
11741,231.0,8-2,False
11742,293.0,7-4,False
11743,59.0,7-2,False
11744,212.0,3-4,False
11745,240.0,2-1,False
11746,242.0,2-4,False
11747,748.0,8-3,False
11748,405.0,6-1,False
11749,314.0,7-3,False
11750,345.0,7-1,False
11751,360.0,7-3,False
11752,214.0,3-4,False
11753,308.0,5-2,False
11754,170.0,6-4,False
11755,923.0,8-3,False
11756,168.0,1-4,False
11757,125.0,5-1,False
11758,983.0,7-1,False
11759,304.0,4-3,False
11760,431.0,4-1,False
11761,242.0,2-4,False
11762,700.0,2-3,False
11763,1000.0,2-3,False
11764,207.0,3-4,False
11765,262.0,6-4,False
11766,87.0,8-4,False
11767,1023.0,2-2,False
11768,1245.0,7-1,False
11769,273.0,5-4,False
11770,551.0,6-2,False
11771,362.0,7-1,False
11772,273.0,8-2,False
11773,242.0,5-4,False
11774,240.0,2-1,False
11775,472.0,7-1,False
11776,459.0,7-3,False
11777,243.0,7-4,False
11778,661.0,7-2,False
11779,395.0,7-2,False
11780,265.0,5-4,False
11781,220.0,8-2,False
11782,242.0,5-4,False
11783,330.0,4-3,False
11784,386.0,4-1,False
11785,304.0,4-3,False
11786,269.0,8-2,False
11787,226.0,6-3,False
11788,376.0,5-2,False
11789,242.0,2-4,False
11790,637.0,5-2,False
11791,226.0,1-3,False
11792,304.0,4-3,False
11793,140.0,8-1,False
11794,1184.0,8-2,False
11795,352.0,1-3,False
11796,225.0,1-3,False
11797,255.0,2-2,False
11798,114.0,7-3,False
11799,494.0,3-1,False
11800,201.0,4-2,False
11801,170.0,1-4,False
11802,225.0,1-3,False
11803,308.0,7-3,False
11804,837.0,8-1,False
11805,2042.0,4-1,False
11806,620.0,1-1,False
11807,210.0,3-4,False
11808,742.0,3-1,False
11809,354.0,8-3,False
11810,167.0,6-4,False
11811,168.0,1-4,False
11812,934.0,8-3,False
11813,350.0,3-1,False
11814,1313.0,2-2,False
11815,943.0,8-3,False
11816,518.0,5-2,False
11817,259.0,2-1,False
11818,224.0,5-3,False
11819,202.0,4-2,False
11820,240.0,2-4,False
11821,288.0,3-1,False
11822,258.0,7-4,False
11823,282.0,5-4,False
11824,86.0,8-4,False
11825,362.0,3-4,False
11826,242.0,5-4,False
11827,1023.0,7-2,False
11828,654.0,5-2,False
11829,288.0,6-1,False
11830,245.0,8-2,False
11831,172.0,6-4,False
11832,370.0,5-4,False
11833,403.0,4-1,False
11834,172.0,6-4,False
11835,335.0,6-2,False
11836,429.0,7-2,False
11837,243.0,8-2,False
11838,528.0,5-3,False
11839,139.0,4-4,False
11840,1186.0,8-2,False
11841,213.0,3-4,False
11842,243.0,5-4,False
11843,303.0,4-3,False
11844,374.0,2-1,False
11845,169.0,6-4,False
11846,480.0,1-4,False
11847,365.0,5-4,False
11848,385.0,2-1,False
11849,180.0,8-3,False
11850,379.0,7-2,False
11851,150.0,4-2,False
11852,171.0,1-4,False
11853,226.0,1-3,False
11854,240.0,3-3,False
11855,359.0,2-3,False
11856,216.0,3-4,False
11857,304.0,4-3,False
11858,244.0,4-1,False
11859,114.0,4-1,False
11860,186.0,3-4,False
11861,59.0,2-2,False
11862,-1.0,6-2,False
11863,313.0,7-1,False
11864,185.0,8-2,False
11865,86.0,8-4,False
11866,136.0,3-2,False
11867,380.0,4-1,False
11868,884.0,8-3,False
11869,634.0,1-1,False
11870,198.0,5-1,False
11871,61.0,2-3,False
11872,120.0,1-2,False
11873,226.0,5-3,False
11874,498.0,3-1,False
11875,312.0,6-4,False
11876,227.0,1-3,False
11877,311.0,2-4,False
11878,168.0,1-4,False
11879,525.0,5-3,False
11880,282.0,3-1,False
11881,242.0,7-4,False
11882,1138.0,8-3,False
11883,368.0,3-4,False
11884,1921.0,7-2,False
11885,657.0,2-3,False
11886,411.0,6-1,False
11887,226.0,5-3,False
11888,226.0,1-3,False
11889,242.0,3-3,False
11890,308.0,6-3,False
11891,363.0,7-3,False
11892,274.0,8-2,False
11893,170.0,1-4,False
11894,547.0,2-1,False
11895,227.0,1-3,False
11896,361.0,2-2,False
11897,327.0,6-1,False
11898,79.0,4-4,False
11899,198.0,2-4,False
11900,370.0,4-1,False
11901,189.0,5-4,False
11902,79.0,4-4,False
11903,633.0,5-1,False
11904,658.0,5-2,False
11905,281.0,6-1,False
11906,200.0,3-4,False
11907,639.0,6-2,False
11908,385.0,8-3,False
11909,333.0,5-3,False
11910,562.0,2-1,False
11911,997.0,7-3,False
11912,275.0,8-2,False
11913,709.0,5-3,False
11914,491.0,8-1,False
11915,77.0,4-4,False
11916,368.0,3-4,False
11917,370.0,6-2,False
11918,331.0,1-3,False
11919,184.0,5-4,False
11920,1061.0,6-1,False
11921,310.0,7-3,False
11922,312.0,6-2,False
11923,781.0,1-2,False
11924,248.0,5-3,False
11925,792.0,8-3,False
11926,240.0,2-1,False
11927,390.0,4-1,False
11928,136.0,3-2,False
11929,407.0,2-2,False
11930,125.0,5-1,False
11931,363.0,4-1,False
11932,241.0,2-4,False
11933,227.0,3-3,False
11934,227.0,6-3,False
11935,150.0,4-2,False
11936,236.0,1-3,False
11937,243.0,5-4,False
11938,171.0,6-4,False
11939,242.0,5-4,False
11940,502.0,3-1,False
11941,227.0,1-3,False
11942,242.0,2-4,False
11943,398.0,1-4,False
11944,779.0,5-2,False
11945,86.0,8-4,False
11946,484.0,7-1,False
11947,150.0,4-2,False
11948,122.0,1-2,False
11949,324.0,1-3,False
11950,302.0,4-3,False
11951,816.0,2-3,False
11952,197.0,5-1,False
11953,134.0,3-2,False
11954,136.0,3-2,False
11955,227.0,3-3,False
11956,119.0,1-2,False
11957,213.0,3-4,False
11958,240.0,5-4,False
11959,171.0,6-4,False
11960,231.0,1-1,False
11961,59.0,7-2,False
11962,156.0,1-3,False
11963,290.0,6-1,False
11964,59.0,2-2,False
11965,409.0,7-3,False
11966,87.0,8-4,False
11967,120.0,1-2,False
11968,328.0,4-3,False
11969,332.0,4-3,False
11970,-165.0,6-2,False
11971,403.0,7-3,False
11972,155.0,3-2,False
11973,329.0,4-3,False
11974,281.0,5-4,False
11975,289.0,5-2,False
11976,284.0,7-4,False
11977,284.0,5-4,False
11978,333.0,3-1,False
11979,242.0,7-4,False
11980,398.0,6-4,False
11981,123.0,5-1,False
11982,1000.0,2-2,False
11983,243.0,5-4,False
11984,147.0,8-1,False
11985,327.0,1-3,False
11986,123.0,5-1,False
11987,227.0,3-3,False
11988,610.0,7-2,False
11989,810.0,8-4,False
11990,86.0,8-4,False
11991,1106.0,7-1,False
11992,325.0,5-3,False
11993,169.0,6-4,False
11994,569.0,6-2,False
11995,260.0,8-1,False
11996,277.0,7-1,False
11997,257.0,2-1,False
11998,539.0,5-1,False
11999,170.0,6-4,False
12000,333.0,2-3,False
12001,581.0,6-2,False
12002,172.0,6-4,False
12003,557.0,7-3,False
12004,75.0,4-4,False
12005,213.0,3-4,False
12006,288.0,6-1,False
12007,124.0,5-1,False
12008,324.0,5-3,False
12009,238.0,7-4,False
12010,552.0,1-2,False
12011,495.0,2-3,False
12012,1188.0,4-1,False
12013,387.0,5-2,False
12014,241.0,2-4,False
12015,1128.0,2-2,False
12016,356.0,3-3,False
12017,204.0,5-1,False
12018,1546.0,2-1,False
12019,231.0,7-4,False
12020,388.0,5-1,False
12021,126.0,5-1,False
12022,275.0,7-4,False
12023,237.0,1-3,False
12024,993.0,2-3,False
12025,276.0,2-4,False
12026,932.0,6-2,False
12027,669.0,6-2,False
12028,324.0,6-3,False
12029,262.0,6-4,False
12030,704.0,5-3,False
12031,248.0,3-3,False
12032,138.0,4-2,False
12033,386.0,5-2,False
12034,322.0,6-3,False
12035,663.0,2-1,False
12036,222.0,4-2,False
12037,315.0,6-3,False
12038,276.0,8-2,False
12039,224.0,1-3,False
12040,118.0,8-4,False
12041,309.0,2-4,False
12042,288.0,6-1,False
12043,325.0,1-3,False
12044,1336.0,3-2,False
12045,147.0,3-2,False
12046,1040.0,8-3,False
12047,173.0,8-3,False
12048,256.0,3-1,False
12049,1142.0,2-2,False
12050,288.0,3-4,False
12051,74.0,4-4,False
12052,316.0,3-2,False
12053,315.0,7-1,False
12054,325.0,5-3,False
12055,279.0,8-2,False
12056,226.0,3-3,False
12057,240.0,5-4,False
12058,574.0,7-1,False
12059,148.0,4-2,False
12060,242.0,8-2,False
12061,739.0,3-1,False
12062,286.0,3-2,False
12063,363.0,4-1,False
12064,136.0,3-2,False
12065,417.0,8-3,False
12066,444.0,3-1,False
12067,270.0,6-4,False
12068,503.0,7-3,False
12069,755.0,2-3,False
12070,287.0,6-1,False
12071,242.0,8-2,False
12072,250.0,1-1,False
12073,241.0,7-4,False
12074,397.0,6-3,False
12075,232.0,1-1,False
12076,616.0,1-1,False
12077,1279.0,2-2,False
12078,75.0,4-4,False
12079,398.0,1-4,False
12080,190.0,7-1,False
12081,166.0,5-2,False
12082,620.0,1-1,False
12083,450.0,7-2,False
12084,224.0,5-3,False
12085,492.0,4-3,False
12086,15488.0,7-4,False
12087,349.0,4-3,False
12088,502.0,8-1,False
12089,348.0,1-3,False
12090,311.0,2-4,False
12091,159.0,8-1,False
12092,172.0,6-4,False
12093,149.0,3-2,False
12094,257.0,6-4,False
12095,76.0,4-4,False
12096,581.0,7-1,False
12097,764.0,8-3,False
12098,1098.0,2-2,False
12099,701.0,1-3,False
12100,1241.0,2-1,False
12101,299.0,7-1,False
12102,86.0,8-4,False
12103,242.0,7-4,False
12104,243.0,2-4,False
12105,416.0,2-2,False
12106,503.0,3-1,False
12107,418.0,2-2,False
12108,326.0,7-1,False
12109,260.0,6-1,False
12110,227.0,3-3,False
12111,171.0,6-4,False
12112,227.0,6-3,False
